"iso3c","year","imports","exports","total_trade","trade_balance","imports.perc.gdp.pwt","imports.perc.gdp.gl","exports.perc.gdp.pwt","exports.perc.gdp.gl","total.trade.perc.gdp.pwt","total.trade.perc.gdp.gl","trade.balance.perc.gdp.pwt","trade.balance.perc.gdp.gl","imports.per.capita.un","imports.per.capita.cow","exports.per.capita.un","exports.per.capita.cow","total.trade.per.capita.un","total.trade.per.capita.cow","trade.balance.per.capita.un","trade.balance.per.capita.cow","trade.balance.perc.total.trade"
"HND",1960,72400000,64300000,136700000,8100000,0.0128531720326262,0.0151814131693936,0.011415179028976,0.0134829401490609,0.0242683510616023,0.0286643533184546,0.00143799300365017,0.00169847302033271,35.5076017655714,37.2619660319094,31.5350662089259,33.0931549150798,67.0426679744973,70.3551209469892,3.97253555664541,4.16881111682964,0.0592538405267008
"HND",1961,72600000,67500000,140100000,5100000,0.0126556052314867,0.014628633696695,0.0117665751119194,0.013601002403952,0.0244221803434061,0.028229636100647,0.000889030119567247,0.00102763129274304,34.6374045801527,38.5145888594164,32.2041984732824,35.8090185676393,66.8416030534351,74.3236074270557,2.43320610687023,2.70557029177719,0.0364025695931477
"HND",1962,80600000,8e+07,160600000,6e+05,0.0135064473998984,0.0154599842093332,0.01340590312645,0.0153448974782464,0.0269123505263485,0.0308048816875797,0.000100544273448375,0.000115086731086848,37.3840445269017,39.0125847047435,37.1057513914657,38.7221684414327,74.4897959183673,77.7347531461762,0.278293135435993,0.290416263310745,0.0037359900373599
"HND",1963,9.6e+07,8.3e+07,1.79e+08,1.3e+07,0.0161722973501527,0.0180440406539002,0.0139822987506528,0.0156005768153513,0.0301545961008055,0.0336446174692515,0.00218999859949984,0.00244346383854899,43.3017591339648,45.091592296853,37.4379792512404,38.9854391733208,80.7397383852052,84.0770314701738,5.8637798827244,6.10615312353217,0.0726256983240224
"HND",1964,102400000,95500000,197900000,6900000,0.0165018492975336,0.0180636551919179,0.0153899082804146,0.0168464753010562,0.0318917575779482,0.0349101304929741,0.00111194101711896,0.00121717989086165,44.9122807017544,46.6940264477884,41.8859649122807,43.547651618787,86.7982456140351,90.2416780665755,3.02631578947368,3.14637482900137,0.034866093986862
"HND",1965,122900000,127300000,250200000,-4400000,0.0176775634154649,0.02014550133416,0.0183104460763928,0.0208667397871324,0.0359880094918577,0.0410122411212924,-0.000632882660927954,-0.000721238452972368,52.387041773231,54.4769503546099,54.2625745950554,56.427304964539,106.649616368286,110.904255319149,-1.87553282182438,-1.95035460992908,-0.017585931254996
"HND",1966,150200000,146300000,296500000,3900000,0.02067960149624,0.0238050872422372,0.0201426477956053,0.0231869791181046,0.0408222492918452,0.0469920663603418,0.000536953700634727,0.000618108124132658,62.1946169772257,64.7413793103448,60.5797101449275,63.0603448275862,122.774327122153,127.801724137931,1.61490683229814,1.68103448275862,0.0131534569983137
"HND",1967,165400000,1.56e+08,321400000,9400000,0.021878415910901,0.0252206348097824,0.0206350234709829,0.0237872976440511,0.0425134393818839,0.0490079324538336,0.0012433924399182,0.00143333716573129,66.532582461786,68.8879633486047,62.7514078841512,64.9729279466889,129.283990345937,133.860891295294,3.78117457763475,3.91503540191587,0.029247044181705
"HND",1968,184722000,178972000,363694000,5750000,0.022806815103659,0.0260224037058928,0.0220968878245799,0.0252123820446457,0.0449037029282389,0.0512347857505385,0.000709927279079043,0.000810021661247082,72.128855915658,74.3946838501812,69.8836392034362,72.0789367700363,142.012495119094,146.473620620217,2.24521671222179,2.31574708014499,0.0158099941159326
"HND",1969,184207000,166678000,350885000,17529000,0.0226129163590834,0.025639647309849,0.020461088193713,0.0231997976966728,0.0430740045527964,0.0488394450065219,0.00215182816537033,0.00243984961317617,69.8282789992418,71.8155945419103,63.1834723275208,64.9816764132554,133.011751326763,136.797270955166,6.644806671721,6.83391812865497,0.0499565384670191
"HND",1970,220654000,168980000,389634000,51674000,0.0266060586076999,0.0298643409328774,0.0203753015287696,0.0228705408958715,0.0469813601364694,0.0527348818287489,0.00623075707893028,0.00699380003700594,81.2123665807876,83.6127320954907,62.1935958778064,64.0318302387268,143.405962458594,147.644562334218,19.0187707029812,19.5809018567639,0.132621896446409
"HND",1971,193390000,187424000,380814000,5966000,0.0224228217815396,0.0258106284374855,0.0217310871791886,0.0250143814275158,0.0441539089607282,0.0508250098650013,0.000691734602351028,0.000796247009969691,69.1172265904217,71.0992647058823,66.9849892780557,68.9058823529412,136.102215868477,140.005147058824,2.13223731236598,2.19338235294118,0.0156664408346332
"HND",1972,192795000,198606000,391401000,-5811000,0.0211359183389692,0.0241323723994003,0.0217729723158241,0.0248597419681802,0.0429088906547933,0.0489921143675805,-0.000637053976854948,-0.000727369568779871,66.8962526023595,68.7326203208556,68.912560721721,70.8042780748663,135.80881332408,139.536898395722,-2.01630811936155,-2.0716577540107,-0.0148466662067803
"HND",1973,262241000,249917000,512158000,12324000,0.0266517590183041,0.0323524941803915,0.0253992612084972,0.0308320906650025,0.0520510202268012,0.063184584845394,0.00125249780980693,0.00152040351538907,88.3263725159987,90.5841105354059,84.1754799595823,86.327115716753,172.501852475581,176.911226252159,4.1508925564163,4.25699481865285,0.0240628868435131
"HND",1974,380121000,261309000,641430000,118812000,0.0391121535340689,0.0497185173117023,0.0268871168071062,0.0341783170101195,0.065999270341175,0.0838968343218218,0.0122250367269627,0.0155402003015828,124.263157894737,127.088264794383,85.4230140568813,87.3650952858576,209.686171951618,214.453360080241,38.8401438378555,39.7231695085256,0.185229876993592
"HND",1975,404276000,303187000,707463000,101089000,0.0407297344429016,0.0500952262325923,0.0305452858852369,0.0375689414058241,0.0712750203281385,0.0876641676384164,0.0101844485576648,0.0125262848267682,128.219473517285,130.706757193663,96.1582619727244,98.0236016812157,224.37773549001,228.730358874879,32.0612115445607,32.6831555124475,0.142889451462479
"HND",1976,453071000,397205000,850276000,55866000,0.0413080691349208,0.0482030228921669,0.0362145703449045,0.042259340606402,0.0775226394798253,0.0904623634985689,0.00509349879001633,0.00594368228576492,139.363580436789,141.496252342286,122.179329437096,124.049031855091,261.542909873885,265.545284197377,17.1842509996924,17.4472204871955,0.0657033716111004
"HND",1977,579530000,511014000,1090544000,68516000,0.0478672907024856,0.0546743513724038,0.042208092231705,0.0482103756358041,0.0900753829341906,0.102884727008208,0.00565919847078064,0.00646397573659969,172.839248434238,174.662447257384,152.405010438413,154.012658227848,325.244258872651,328.675105485232,20.4342379958246,20.6497890295359,0.0628273595563315
"HND",1978,699538000,601777000,1301315000,97761000,0.0525241480395485,0.0611896579193214,0.0451838559660739,0.0526383538474186,0.0977080040056224,0.11382801176674,0.00734029207347464,0.00855130407190286,202.295546558704,203.413201512067,174.024580682475,174.986042454202,376.32012724118,378.399243966269,28.270965876229,28.4271590578657,0.0751247776287832
"HND",1979,825665000,733585000,1559250000,92080000,0.0592314742733636,0.0707423116846286,0.0526258483220501,0.0628529715043853,0.111857322595414,0.133595283189014,0.00660562595131358,0.00788934018024332,231.473226801234,231.668069584736,205.658816932997,205.831930415264,437.13204373423,437.5,25.8144098682366,25.8361391694725,0.0590540323873657
"HND",1980,1005082000,829412000,1834494000,175670000,0.071623682239978,0.0848005614705988,0.0591051690648371,0.0699789701640785,0.130728851304815,0.154779531634677,0.0125185131751409,0.0148215913065204,273.268624252311,272.306150094825,225.506253398586,224.712002167434,498.774877650897,497.01815226226,47.7623708537249,47.594147927391,0.0957593756098412
"HND",1981,945101000,728195000,1673296000,216906000,0.065685395299925,0.0781513590524324,0.0506102272989118,0.0602151821923647,0.116295622598837,0.138366541244797,0.0150751680010131,0.0179361768600678,249.169786448721,247.343889034284,191.983917743211,190.577074064381,441.153704191932,437.920963098665,57.1858687055102,56.7668149699032,0.129627991700213
"HND",1982,692113000,667761000,1359874000,24352000,0.0487811502341155,0.0554543238701318,0.0470647851745065,0.0535031631566566,0.095845935408622,0.108957487026788,0.00171636505960903,0.00195116071347518,176.965737663002,174.996965865992,170.739197136282,168.839696586599,347.704934799284,343.836662452592,6.22654052671951,6.15726927939317,0.0179075414339858
"HND",1983,819994000,660120000,1480114000,159874000,0.058333599097453,0.0672364990725354,0.0469603136562105,0.0541274177222785,0.105293912753664,0.121363916794814,0.0113732854412425,0.0131090813502569,203.421979657653,200.38954056696,163.760853386257,161.319648093842,367.18283304391,361.709188660802,39.6611262713967,39.0698924731183,0.108014652925383
"HND",1984,962873800.740413,749800781.181263,1712674581.92168,213073019.55915,0.065645194673619,0.075802107607882,0.051118659796566,0.059027963431834,0.116763854470185,0.134830071039716,0.0145265348770531,0.016774144176048,231.738580202265,227.522164636203,180.457468395009,177.174097632624,412.196048597275,404.696262268827,51.2811118072563,50.3480670035799,0.124409518193512
"HND",1985,888106498.387781,780120907.190255,1668227405.57804,107985591.197526,0.0581138922249875,0.0676128486911712,0.0510477768209265,0.0593917474474361,0.109161669045914,0.127004596138607,0.00706611540406101,0.00822110124373507,207.45304797659,203.135063675156,182.228663207254,178.435706127689,389.681711183844,381.570769802844,25.2243847693357,24.6993575474671,0.0647307380495342
"HND",1986,754984000,771841000,1526825000,-16857000,0.0490484628128214,0.0533624128599836,0.0501435985211751,0.0545538688293561,0.0991920613339965,0.10791628168934,-0.00109513570835373,-0.00119145596937252,171.198185941043,167.253876827647,175.020634920635,170.988258750554,346.218820861678,338.242135578201,-3.82244897959184,-3.73438192290651,-0.0110405580207293
"HND",1987,827400000,791400000,1618800000,3.6e+07,0.0506954184638802,0.0557144580291251,0.0484896714676272,0.0532903336768789,0.0991850899315074,0.109004791706004,0.00220574699625294,0.0024241243522462,182.16644649934,177.70618556701,174.240422721268,169.974226804124,356.406869220608,347.680412371134,7.92602377807133,7.7319587628866,0.022238695329874
"HND",1988,885800000,8.39e+08,1724800000,46800000,0.0518819446443037,0.0568796191533853,0.0491408349024281,0.0538744642918156,0.101022779546732,0.110754083445201,0.00274110974187561,0.00300515486156969,189.435414884517,184.464806330696,179.426860564585,174.718867138692,368.862275449102,359.183673469388,10.0085543199316,9.74593919200333,0.0271335807050093
"HND",1989,1028242000,8.51e+08,1879242000,177242000,0.0577276670482826,0.06448884203273,0.047776928639453,0.0533726540735091,0.105504595687736,0.117861496106239,0.00995073840882954,0.0111161879592208,213.594100540091,207.683700262573,176.776069796427,171.884467784286,390.370170336518,379.568168046859,36.8180307436643,35.7992324782872,0.094315686856722
"HND",1990,880400000,812400000,1692800000,6.8e+07,0.0493796653036004,0.0527055875160506,0.0455656975154986,0.048634733414402,0.094945362819099,0.101340320930453,0.0038139677881018,0.00407085410164862,177.679112008073,172.458374142997,163.955600403633,159.138099902057,341.634712411705,331.596474045054,13.72351160444,13.3202742409403,0.0401701323251418
"HND",1991,879800000,779900000,1659700000,99900000,0.0477918077353954,0.0508954059780698,0.0423651180414127,0.0451163072542585,0.0901569257768082,0.0960117132323283,0.00542668969398273,0.00577909872381129,172.509803921569,167.10351377018,152.921568627451,148.129154795821,325.43137254902,315.232668566002,19.5882352941176,18.974358974359,0.0601916008917274
"HND",1992,1104376000,845049000,1949425000,259327000,0.05679663914469,0.0622871290822094,0.0434597846318474,0.0476610105107246,0.100256423776537,0.109948139592934,0.0133368545128426,0.0146261185714848,210.4375,203.496591118482,161.023056402439,155.711995577667,371.460556402439,359.208586696149,49.414443597561,47.7845955408144,0.1330274311656
"HND",1993,1290600000,867167272.727273,2157767272.72727,423432727.272727,0.0624812931894822,0.0689036675314435,0.0419818166834003,0.0462970753557636,0.104463109872882,0.115200742887207,0.0204994765060819,0.0226065921756798,239.044267456936,230.670241286863,160.616275741299,154.989682346251,399.660543198235,385.659923633114,78.4279917156376,75.6805589406126,0.196236513837536
"HND",1994,1676672000,1007934000,2684606000,668738000,0.0822438898620064,0.0887111496994567,0.0494410432596068,0.0533288466445269,0.131684933121613,0.142039996343984,0.0328028466023995,0.0353823030549298,301.939852332073,290.584402079723,181.511615343058,174.685268630849,483.451467675131,465.269670710572,120.428236989015,115.899133448873,0.249100985395995
"HND",1995,1642700000,1223861710,2866561710,418838290,0.077418885971202,0.0794391148752323,0.0576794363980095,0.059184568680884,0.135098322369212,0.138623683556116,0.0197394495731924,0.0202545461943482,287.73865825889,275.94490173022,214.374095288142,205.587386191836,502.112753547031,481.532287922056,73.3645629707479,70.357515538384,0.146111729790739
"HND",1996,1.84e+09,1325120817.8,3165120817.8,514879182.2,0.0837215515042458,0.0934217515377131,0.0602941145634734,0.0672799498901972,0.144015666067719,0.16070170142791,0.0234274369407724,0.0261418016475159,313.565098841172,299.674267100977,225.821543592365,215.81772276873,539.386642433538,515.491989869707,87.7435552488071,83.8565443322476,0.162672836785384
"HND",1997,2148600000,1.447e+09,3595600000,701600000,0.0931132992097209,0.106655230806169,0.0627082490721708,0.0718282225526045,0.155821548281892,0.178483453358773,0.0304050501375501,0.0348270082535641,356.377508707912,339.002840012622,240.006634599436,228.305459135374,596.384143307348,567.308299147996,116.370874108476,110.697380877248,0.19512737790633
"HND",1998,2499839000,1532900000,4032739000,966939000,0.105280053799467,0.121311221952495,0.0645576753019704,0.0743879794382676,0.169837729101437,0.195699201390763,0.0407223784974962,0.0469232425142273,403.72076873385,406.67626484464,247.561369509044,249.373678217016,651.282138242894,656.049943061656,156.159399224806,157.302586627623,0.23977227388135
"HND",1999,4461408729.95838,3690854875.77087,8152263605.72925,770553854.18751,0.191509681720926,0.225964344915931,0.158433016412644,0.186936829746849,0.34994269813357,0.412901174662781,0.0330766653082825,0.0390275151690823,701.810402699132,706.366170037742,580.596960165309,584.365876467839,1282.40736286444,1290.73204650558,121.213442533823,122.000293569903,0.0945202328401133
"HND",2000,2852861337,1403454857,4256316194,1449406480,0.115804815477956,0.13215537733431,0.0569697617751853,0.0650133617757758,0.172774577253142,0.197168739110085,0.058835053702771,0.0671420155585337,437.287145462906,439.916937085582,215.12183583691,216.415552351581,652.408981299816,656.332489437163,222.165309625996,223.501384734002,0.340530734545329
"HND",2001,3069330000,1263946300,4333276300,1805383700,0.121289115479674,0.139993176602318,0.0499467078290074,0.057649017079215,0.171235823308682,0.197642193681533,0.071342407650667,0.0823441595231034,458.588077095473,470.035222052067,188.846003287016,193.559923430322,647.434080382489,663.595145482389,269.742073808457,276.475298621746,0.416632491216865
"HND",2002,3081851090.98877,1239805821.7981,4321656912.78687,1842045269.19067,0.117376916750921,0.137509510555633,0.0472198624904401,0.0553190555630588,0.164596779241361,0.192828566118692,0.0701570542604807,0.0821904549925742,449.053051287887,474.422889622655,180.650709864214,190.856807542811,629.703761152101,665.279697165466,268.402341423673,283.566082079845,0.426235887383945
"HND",2003,3447582872.24983,1358577375.80192,4806160248.05175,2089005496.44791,0.125594964239994,0.147928082079581,0.049492784728843,0.0582935212890005,0.175087748968837,0.206221603368582,0.0761021795111511,0.089634560790581,490.131201627784,520.154325927856,193.144352545055,204.975464061847,683.275554172839,725.129789989703,296.986849082728,315.178861866009,0.434651653010263
"HND",2004,4212331985.51999,1640383620.17922,5852715605.69921,2571948365.34077,0.144452598218646,0.173970472529753,0.0562533240078765,0.0677482958403188,0.200705922226523,0.241718768370072,0.08819927421077,0.106222176689434,584.721263953358,622.941731073645,227.70455582721,242.588527089503,812.425819780568,865.530258163148,357.016708126148,380.353203984142,0.439445300030686
"HND",2005,4852543291.9962,1892119280.22,6744662572.2162,2960424011.7762,0.156913044063442,0.183801177693359,0.0611840385803777,0.0716683460844886,0.218097082643819,0.255469523777848,0.095729005483064,0.112132831608871,658.150453274949,703.369081315582,256.62814054252,274.259933355559,914.778593817469,977.629014671141,401.522312732429,429.109147960023,0.438928408957225
"HND",2006,5642335485.68,2095946220.37,7738281706.05,3546389265.31,0.171208293734048,0.209335512893249,0.0635983764273859,0.0777614124773977,0.234806670161434,0.287096925370647,0.107609917306662,0.131574100415851,748.221122620342,801.809789069206,277.940090222782,297.846556823931,1026.16121284312,1099.65634589314,470.28103239756,503.963232245275,0.458291569113765
"HND",2007,7224358213.21081,2528992648.63562,9753350861.84643,4695365564.57519,0.206437409521582,0.264722057589957,0.0722664457762855,0.0926698424716056,0.278703855297868,0.357391900061562,0.134170963745297,0.172052215118351,937.254568397874,1006.45837464625,328.099720892011,352.325529205297,1265.35428928988,1358.78390385155,609.154847505863,654.132845440957,0.481410505075002
"HND",2008,8813492587.5,2832984285.04,11646476872.54,5980508302.46,0.241622708537394,0.332746774074227,0.0776665242977646,0.106957187799421,0.319289232835158,0.439703961873647,0.163956184239629,0.225789586274806,1119.45796869046,1203.70016218246,359.835422969643,386.913996864245,1479.2933916601,1590.61415904671,759.622545720818,816.786165318219,0.513503643025369
"HND",2009,6069689741.57,2304247848.95,8373937590.52,3765441892.62,0.170548198494923,0.214085260182527,0.0647455366347233,0.0812735940832274,0.235293735129647,0.295358854265755,0.1058026618602,0.1328116660993,755.406315067828,812.542134078983,286.776334654636,308.4669141834,1042.18264972246,1121.00904826238,468.629980413192,504.075219895582,0.449662043920986
"HND",2010,7127667898.90773,2818820753.83385,9946488652.74158,4308847145.07388,0.193071846701778,0.246015856236619,0.0763552589967609,0.0972933379006417,0.269427105698539,0.343309194137261,0.116716587705017,0.148722518335977,869.758132874647,935.266749627048,343.968365324448,369.875443358332,1213.72649819909,1305.14219298538,525.789767550199,565.391306268715,0.433202841274666
"HND",2011,9016154452.17629,3959800526.181,12975954978.3573,5056353925.99529,0.235204797917019,0.304589296010668,0.103299481779319,0.133772426039243,0.338504279696338,0.438361722049911,0.1319053161377,0.170816869971425,1079.52040854601,1159.33579171612,474.114047674928,509.168127321718,1553.63445622094,1668.50391903784,605.406360871084,650.167664394405,0.389671044206675
"HND",2012,9385284835.03407,4389870983.59683,13775155818.6309,4995413851.43724,0.235126671713563,0.304488122881882,0.109978095685715,0.142421205001626,0.345104767399279,0.446909327883508,0.125148576027848,0.162066917880256,1103.37230602329,1182.62157699522,516.091110227702,553.159146118552,1619.46341625099,1735.78072311377,587.281195795584,629.462430876668,0.36263937172173
"HND",2013,9152276995.12091,3927256684.47946,13079533679.6004,5225020310.64145,0.223062285940372,0.288864790356354,0.0957163833635721,0.123952343164714,0.318778669303944,0.412817133521068,0.1273459025768,0.164912447191639,1057.08905002552,NA,453.598600655978,NA,1510.68765068149,NA,603.490449369537,NA,0.399480626651905
"HND",2014,10227460620.5822,5380115733.85116,15607576354.4334,4847344886.73104,0.241870420293528,0.313221250992514,0.127234990390051,0.164768816342354,0.36910541068358,0.477990067334867,0.114635429903477,0.14845243465016,1161.02402322423,NA,610.752155051783,NA,1771.77617827601,NA,550.271868172442,NA,0.310576400630848
"SLV",1946,20799999.2370606,25399999.6185303,46199998.8555908,-4600000.38146972,0.00474367792714856,0.0309787917254108,0.00579276067113122,0.0378298714841281,0.0105364385982798,0.068808663209539,-0.00104908274398267,-0.0068510797587173,NA,11.8181813846935,NA,14.431817965074,NA,26.2499993497675,NA,-2.61363658038052,-0.099567110290373
"SLV",1947,36799999.2370605,39700000.7629395,76500000,-2900001.52587891,0.0082630036111802,0.0539618987267414,0.00891416457796177,0.0582143332890029,0.017177168189142,0.112176232015744,-0.000651160966781573,-0.0042524345622615,NA,20.6741568747531,NA,22.3033712151345,NA,42.9775280898876,NA,-1.62921434038141,-0.0379085166781556
"SLV",1948,40599998.4741211,44900001.5258789,85500000,-4300003.05175783,0.00724699040032194,0.0473267809694185,0.00801452936605138,0.0523392270346097,0.0152615197663733,0.0996660080040282,-0.000767538965729447,-0.00501244606519113,NA,22.4185524429161,NA,24.7929329242843,NA,47.2114853672004,NA,-2.37438048136821,-0.0502924333538927
"SLV",1949,3.8e+07,54099998.4741211,92099998.4741211,-16099998.4741211,0.00532293918513495,0.0347616821621878,0.00757818425772737,0.0494896566297958,0.0129011234428623,0.0842513387919836,-0.00225524507259242,-0.014727974467608,NA,20.708446866485,NA,29.4822879967962,NA,50.1907348632812,NA,-8.77384113031122,-0.174809975470792
"SLV",1950,4.6e+07,68599998.4741211,114599998.474121,-22599998.4741211,0.00709671172873716,0.0463453796729366,0.0105833568209271,0.0691150646705656,0.0176800685496643,0.115460444343502,-0.00348664509218994,-0.0227696849976289,20.9090909090909,24.7444862829478,31.1818174882369,36.9015591576768,52.0909083973278,61.6460454406246,-10.272726579146,-12.1570728747289,-0.197207668194032
"SLV",1951,62599998.4741211,84500000,147099998.474121,-21900001.5258789,0.00929187076490094,0.0628047608358743,0.0125425415139382,0.0847763964854615,0.0218344122788391,0.147581157321336,-0.00325067074903722,-0.0219716356495873,27.9839063362186,32.7405849760048,37.7738042020563,44.1945606694561,65.757710538275,76.9351456454608,-9.78989786583769,-11.4539756934513,-0.148878325989458
"SLV",1952,66599998.4741211,87900001.5258789,154500000,-21300003.0517578,0.00920866485085894,0.062114765775212,0.0121537788736787,0.0819803022749663,0.0213624437245377,0.144095068050178,-0.00294511402281979,-0.0198655364997544,29.2361714109399,33.8931289944637,38.5864800376993,44.7328252040096,67.8226514486392,78.6259541984733,-9.35030862675936,-10.839696209546,-0.137864097422381
"SLV",1953,70900001.5258789,88500000,159400001.525879,-17599998.4741211,0.00910935452449932,0.0614968395706904,0.011370632694894,0.0767626260208128,0.0204799872193933,0.138259465591503,-0.00226127817039463,-0.0152657864501224,30.494624312206,35.0990106563757,38.0645161290323,43.8118811881188,68.5591404412382,78.9108918444945,-7.56989181682628,-8.71287053174312,-0.110414042068022
"SLV",1954,86900001.5258789,1.05e+08,191900001.525879,-18099998.4741211,0.0108808382816633,0.0746832228447457,0.0131471576468777,0.0902386451208867,0.024027995928541,0.164921867965632,-0.00226631936521444,-0.015555422276141,36.5894743266859,41.8391918757241,44.2105263157895,50.5536831969186,80.8000006424753,92.3928750726427,-7.62105198910362,-8.71449132119456,-0.0943199496102151
"SLV",1955,91900001.5258789,106900001.525879,198800003.051758,-1.5e+07,0.0109302420790568,0.0751348658768095,0.0127142859143518,0.0873984455225049,0.0236445279934086,0.162533311399314,-0.00178404383529506,-0.0122635796456954,37.8345004223462,43.0444972018168,44.0098812374965,50.0702583259386,81.8443816598427,93.1147555277554,-6.17538081515026,-7.02576112412177,-0.07545271513952
"SLV",1956,104599998.474121,112599998.474121,217199996.948242,-8e+06,0.0116855274084057,0.0806774985394527,0.0125792580071721,0.086847861806478,0.0242647854155778,0.167525360345931,-0.000893730598766444,-0.00617036326702532,42.0418000297914,47.65375784698,45.2572341133927,51.2984047718092,87.2990341431842,98.9521626187891,-3.21543408360129,-3.64464692482916,-0.0368324130405322
"SLV",1957,115199996.948242,138300003.051758,253500000,-23100006.1035156,0.0123180370538595,0.084473813152604,0.0147880608269967,0.101412577485116,0.0271060978808562,0.18588639063772,-0.00247002377313716,-0.0169387643325121,45.1764693914675,51.0412037874356,54.2352953144148,61.2760314806193,99.4117647058823,112.317235268055,-9.0588259229473,-10.2348276931837,-0.0911242844320142
"SLV",1958,108300003.051758,115900001.525879,224200004.577637,-7599998.47412111,0.0114269527533139,0.0766650512864811,0.0122288439910042,0.0820450536537684,0.023655796744318,0.15871010494025,-0.000801891237690318,-0.00538000236728725,41.3990837353814,46.6609233312184,44.3042819288528,49.9353733416109,85.7033656642342,96.5962966728293,-2.90519819347137,-3.27445001039255,-0.0338982975867396
"SLV",1959,99699996.9482422,1.13e+08,212699996.948242,-13300003.0517578,0.0103188600165749,0.0681478773085553,0.0116953983707572,0.0772388201763383,0.0220142583873321,0.145386697484894,-0.00137653835418225,-0.00909094286778293,37.1045764600827,41.7854136413421,42.054335690361,47.3595976529757,79.1589121504437,89.1450112943178,-4.9497592302783,-5.57418401163361,-0.0625293993539369
"SLV",1960,122200000,116700000,238900000,5500000,0.0121028542282777,0.0828183448733445,0.0115581267466449,0.0790908416261809,0.0236609809749225,0.161909186499525,0.000544727481632792,0.00372750324716362,44.2272891784292,47.4010861132661,42.2366992399566,45.2676493405741,86.4639884183858,92.6687354538402,1.99058993847267,2.13343677269201,0.0230221850146505
"SLV",1961,108400000,119200000,227600000,-10800000,0.0105714780163893,0.0697483871972331,0.011624724903631,0.0766974885047065,0.0221962029200203,0.14644587570194,-0.00105324688724174,-0.00694910130747341,38.1287372493845,42.9136975455265,41.9275413295814,47.1892319873318,80.0562785789659,90.1029295328583,-3.79880408019697,-4.27553444180523,-0.0474516695957821
"SLV",1962,124600000,136300000,260900000,-11700000,0.0109842836528852,0.0715480177351802,0.0120157131772733,0.0782664110538127,0.0229999968301586,0.149814428788993,-0.0010314295243881,-0.00671839331863249,42.5546448087432,47.43052912067,46.5505464480874,51.884278644842,89.1051912568306,99.314807765512,-3.99590163934426,-4.45374952417206,-0.0448447681103871
"SLV",1963,151500000,1.54e+08,305500000,-2500000,0.0127958512302947,0.0844596101322097,0.0130070038908606,0.0858533330716851,0.0258028551211553,0.170312943203895,-0.000211152660565919,-0.00139372293947541,50.2320954907162,55.678059536935,51.0610079575597,56.5968393972804,101.293103448276,112.274898934215,-0.828912466843501,-0.918779860345461,-0.00818330605564648
"SLV",1964,190900000,178100000,3.69e+08,12800000,0.0147194311516223,0.0995424644555447,0.0137324813415606,0.0928680613909508,0.0284519124931829,0.192410525846496,0.000986949810061629,0.00667440306459388,61.4616870573084,67.5991501416431,57.3406310367032,63.0665722379603,118.802318094012,130.665722379603,4.12105602060528,4.53257790368272,0.0346883468834688
"SLV",1965,199800000,188400000,388200000,11400000,0.0145397090432776,0.0984750124091823,0.0137101160348023,0.0928563180074572,0.0282498250780799,0.19133133041664,0.000829593008475297,0.00561869440172512,62.4765478424015,68.2377049180328,58.9118198874296,64.344262295082,121.388367729831,132.581967213115,3.56472795497186,3.89344262295082,0.0293663060278207
"SLV",1966,219500000,192100000,411600000,27400000,0.0147698133901024,0.101753356354161,0.012926110032978,0.0890515706407031,0.0276959234230805,0.190804926994864,0.0018437033571244,0.0127017857134579,66.7173252279635,72.2752716496543,58.3890577507599,63.2532104050049,125.106382978723,135.528482054659,8.32826747720365,9.02206124464933,0.0665694849368319
"SLV",1967,223200000,206800000,4.3e+08,16400000,0.0143980175874676,0.0969631337650741,0.0133400987324744,0.0898386024310812,0.027738116319942,0.186801736196155,0.00105791885499314,0.0071245313339929,65.9574468085106,70.8346556648683,61.1111111111111,65.6299587432561,127.068557919622,136.464614408124,4.84633569739953,5.20469692161219,0.0381395348837209
"SLV",1968,210200000,210600000,420800000,-4e+05,0.0132894040528425,0.0860974068870061,0.0133146931185948,0.086261245910578,0.0266040971714373,0.172358652797584,-2.52890657523168e-05,-0.000163839023571848,60.4370327774583,64.3600734843846,60.5520414031052,64.482547458665,120.989074180564,128.84262094305,-0.115008625646924,-0.122473974280465,-0.000950570342205323
"SLV",1969,208414000,201355000,409769000,7059000,0.0127020306958064,0.0814324903969645,0.0122718118300791,0.0786743649845058,0.0249738425258855,0.16010685538147,0.000430218865727339,0.00275812541245872,58.3302546879373,61.4790560471976,56.3546039742513,59.3967551622419,114.684858662189,120.87581120944,1.97565071368598,2.08230088495575,0.0172267789901139
"SLV",1970,213576000,236184000,449760000,-22608000,0.0124507029288867,0.0809846780702064,0.0137686669876587,0.0895572779962807,0.0262193699165454,0.170541956066487,-0.00131796405877192,-0.00857259992607422,58.2109566639411,60.4346349745331,64.3728536385936,66.8319185059423,122.583810302535,127.266553480475,-6.16189697465249,-6.39728353140917,-0.0502668089647812
"SLV",1971,247662000,244931000,492593000,2731000,0.01377028221814,0.0923792025604864,0.0136184355854804,0.0913605254836935,0.0273887178036204,0.18373972804418,0.000151846632659594,0.00101867707679292,65.7800796812749,67.9084178777077,65.0547144754316,67.1595832190842,130.834794156706,135.068001096792,0.725365205843293,0.748834658623526,0.00554413075297457
