"iso3c","year","mil.expenditure.per.capita.cow.un.ln","mil.expenditure.perc.gdp.cow.pwt.ln","mil.expenditure.per.personnel.cow.cow.ln","mil.personnel.per.capita.cow.un.ln","gdp.per.mil.personnel.pwt.cow.ln","mil.cap","mil.cap.sq"
"BRA",1977,4.22277048875996,-0.48328361747011,9.74749717928796,-5.524726690528,14.8359509827462,-0.398859808572362,0.159089146894381
"BRA",1978,4.2347633919391,-0.496068561031819,9.78321671486495,-5.54845332292585,14.8844554618849,-0.397908997525472,0.158331570311726
"BRA",1979,3.96926864833746,-0.80333483106838,9.54136353216693,-5.57209488382947,14.9498685492234,-0.731629929781949,0.53528235415274
"BRA",1980,3.94481315839304,-0.892551067574681,9.54043284076985,-5.59561968237681,15.0381540943326,-0.792451856999021,0.627979945661197
"BRA",1981,3.56088967618729,-1.20962550013312,9.17992890676531,-5.61903923057802,14.9947245928865,-1.2142832382201,1.4744837826223
"BRA",1982,3.64006903768542,-1.11547375585195,9.26036750370496,-5.62029846601953,14.981011445545,-1.11408315865262,1.24118128439339
"BRA",1983,3.25140644088522,-1.45154186294321,8.89456157632999,-5.64315513544477,14.9512736252613,-1.54818915047375,2.39688964564464
"BRA",1984,2.97271273198895,-1.76060253827877,8.64026956804501,-5.66755683605606,15.0060422923119,-1.89210972592378,3.58007921493537
"BRA",1985,3.08130905969987,-1.70615026617508,8.69275810243402,-5.61144904273415,15.0040785545972,-1.7863672783916,3.19110805330822
"BRA",1986,3.29704673221276,-1.54204674945689,8.86846456803826,-5.5714178358255,15.0156815034832,-1.55430939789937,2.4158777043983
"BRA",1987,3.28678509998434,-1.56716854160485,8.85181528874929,-5.56503018876494,15.0241540163422,-1.57301068207375,2.47436260591813
"BRA",1988,3.05624496255614,-1.77797554090103,9.16863632712187,-6.11239136456573,15.551782054011,-1.86893604369344,3.49292193541648
"BRA",1989,4.40668566048374,-0.440137861972657,10.5375849872823,-6.13089932679858,15.5828930352431,-0.286319240409462,0.0819787074286514
"BRA",1990,2.74499732427458,-2.03938092641512,8.97208318285193,-6.22708585857734,15.6166342952551,-2.21889056703124,4.92347534846022
"BRA",1991,3.34820698515168,-1.42899528453681,9.59271610140142,-6.24450911624973,15.6268815719263,-1.50649330602161,2.26952208108793
"BRA",1992,3.93007801848847,-0.820837816759727,10.1880820931931,-6.25800407470459,15.6140900959409,-0.80994902644611,0.656017425441002
"BRA",1993,4.19405954595302,-0.587600825732274,10.4685479511021,-6.27448840514906,15.6613189628225,-0.514731498424334,0.26494851547016
"BRA",1994,4.35871051628298,-0.463588720413595,10.6494347043757,-6.29072418809276,15.7181936107774,-0.341100431392953,0.116349504296459
"BRA",1995,4.62194945374074,-0.225618495505525,10.9287732684602,-6.30682381471943,15.7595619499538,-0.0441477292461482,0.00194902199759121
"BRA",1996,4.94753377767201,0.0946785716606436,11.2703476644462,-6.32281388677424,15.7808392787737,0.335638243100096,0.112653030231319
"BRA",1997,5.17676106870612,0.306544350200267,11.515408865264,-6.33864779655786,15.8140347010518,0.596303109837603,0.355577398801996
"BRA",1998,5.15487280499861,0.299854470780306,11.5090724434992,-6.35419963850062,15.814388158707,0.576751040356358,0.332641762552142
"BRA",1999,4.95885291176872,0.116390922171061,11.3147232757935,-6.35587036402475,15.8035025396105,0.35182569717179,0.123781321190416
"BRA",2000,4.79906629181446,-0.0710234901657198,11.210291426166,-6.41122513435157,15.8864851023198,0.14725907263591,0.0216852344735882
"BRA",2001,4.45135746870927,-0.41782470435025,10.876535962102,-6.42517849339276,15.8995308524404,-0.262491450623642,0.0689017616505041
"BRA",2002,4.33312787514712,-0.548876399536516,10.7717180621018,-6.43859018695467,15.9257646476264,-0.408552822097188,0.166915408443577
"BRA",2003,4.2511112537426,-0.629437855178488,10.7025575906101,-6.45144633686748,15.9371656317767,-0.505209274605815,0.255236411147734
"BRA",2004,4.2519335842266,-0.671097835485537,10.691652111949,-6.43971852772241,15.9679201334226,-0.523574895865176,0.27413067158023
"BRA",2005,4.53345219055679,-0.409372544556632,10.9581393320861,-6.42468714152929,15.9726820626308,-0.200592862942446,0.0402374966634469
"BRA",2006,4.68243803887646,-0.288095937318871,11.1725216072066,-6.49008356833012,16.0657877305135,-0.0423381328887281,0.0017925174965036
"BRA",2007,4.88565347032565,-0.133204137566029,11.3828630484845,-6.4972095781588,16.1212373720386,0.173625175958364,0.0301457017265728
"BRA",2008,5.06999601147834,0.0116182031562978,11.3322497269862,-6.26225371550788,15.925801709818,0.386501736531774,0.149383592342077
"BRA",2009,5.06672346712724,0.0194892478112421,11.4600474477003,-6.39332398057303,16.0457283858771,0.379804089660316,0.144251146522702
