ccode,location,conflictid,episodenum,activity,incomp,date,year,missionid,mission,org,onlypolice,SIPRI_troops,SIPRI_police,SIPRI_observers,SIPRI_totals,troops_iepo,police_iepo,observers_iepo,totals_iepo,troops_ipo,police_ipo,observers_ipo,totals_ipo,IPI_troops,IPI_police,IPI_observers,IPI_totals,troops_backward,police_backward,observers_backward,totals_backward
90,Guatemala,233,23304,0,2,1997m1,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m2,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,0,42,149,191,0,51,20,71
90,Guatemala,233,23304,0,2,1997m3,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,0,40,142,182,0,51,20,71
90,Guatemala,233,23304,0,2,1997m4,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,0,33,145,178,0,51,20,71
90,Guatemala,233,23304,0,2,1997m5,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m6,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m7,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m8,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m9,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m10,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m11,1997,90050,MINUGUA,1,0,,,,,0,51,20,71,,,,,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1997m12,1997,90050,MINUGUA,1,0,0,51,20,71,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m1,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m2,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m3,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m4,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m5,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m6,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m7,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m8,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m9,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m10,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m11,1998,90050,MINUGUA,1,0,,,,,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1998m12,1998,90050,MINUGUA,1,0,0,51,20,71,0,51,20,71,0,51,20,71,,,,,0,51,20,71
90,Guatemala,233,23304,0,2,1999m1,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m2,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m3,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m4,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m5,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m6,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m7,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,,,,,0,50,20,70
90,Guatemala,233,23304,0,2,1999m8,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,0,49,0,49,0,50,20,70
90,Guatemala,233,23304,0,2,1999m9,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,0,49,20,69,0,50,20,70
90,Guatemala,233,23304,0,2,1999m10,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,0,50,20,70,0,50,20,70
90,Guatemala,233,23304,0,2,1999m11,1999,90050,MINUGUA,1,0,,,,,0,50,20,70,0,50,20,70,0,50,20,70,0,50,20,70
90,Guatemala,233,23304,0,2,1999m12,1999,90050,MINUGUA,1,0,0,50,20,70,0,50,20,70,0,50,20,70,0,15,5,20,0,50,20,70
90,Guatemala,233,23304,0,2,2000m1,2000,90050,MINUGUA,1,0,,,,,0,49,19,68,0,49,19,69,0,50,20,70,0,47,18,65
90,Guatemala,233,23304,0,2,2000m2,2000,90050,MINUGUA,1,0,,,,,0,49,19,68,0,49,19,69,0,50,20,70,0,47,18,65
90,Guatemala,233,23304,0,2,2000m3,2000,90050,MINUGUA,1,0,,,,,0,49,19,68,0,49,19,68,0,50,20,70,0,47,18,65
90,Guatemala,233,23304,0,2,2000m4,2000,90050,MINUGUA,1,0,,,,,0,49,19,68,0,49,19,68,0,50,20,70,0,47,18,65
90,Guatemala,233,23304,0,2,2000m5,2000,90050,MINUGUA,1,0,,,,,0,48,19,67,0,48,19,67,0,48,19,67,0,47,18,65
90,Guatemala,233,23304,0,2,2000m6,2000,90050,MINUGUA,1,0,,,,,0,48,19,67,0,48,19,67,0,42,19,61,0,47,18,65
90,Guatemala,233,23304,0,2,2000m7,2000,90050,MINUGUA,1,0,,,,,0,48,18,66,0,48,18,67,0,47,20,67,0,47,18,65
90,Guatemala,233,23304,0,2,2000m8,2000,90050,MINUGUA,1,0,,,,,0,48,18,66,0,48,18,66,0,47,18,65,0,47,18,65
90,Guatemala,233,23304,0,2,2000m9,2000,90050,MINUGUA,1,0,,,,,0,47,18,65,0,47,18,66,0,44,9,53,0,47,18,65
90,Guatemala,233,23304,0,2,2000m10,2000,90050,MINUGUA,1,0,,,,,0,47,18,65,0,47,18,65,0,44,14,58,0,47,18,65
90,Guatemala,233,23304,0,2,2000m11,2000,90050,MINUGUA,1,0,,,,,0,47,18,65,0,47,18,65,0,36,11,47,0,47,18,65
90,Guatemala,233,23304,0,2,2000m12,2000,90050,MINUGUA,1,0,0,47,18,65,0,47,18,65,0,47,18,65,0,20,4,24,0,47,18,65
90,Guatemala,233,23304,0,2,2001m1,2001,90050,MINUGUA,1,0,,,,,0,43,16,59,0,43,16,60,1,10,3,14,0,9,4,13
90,Guatemala,233,23304,0,2,2001m2,2001,90050,MINUGUA,1,0,,,,,0,40,15,55,0,40,15,56,1,10,3,14,0,9,4,13
90,Guatemala,233,23304,0,2,2001m3,2001,90050,MINUGUA,1,0,,,,,0,37,14,51,0,37,14,52,0,9,4,13,0,9,4,13
90,Guatemala,233,23304,0,2,2001m4,2001,90050,MINUGUA,1,0,,,,,0,34,13,47,0,34,13,47,0,10,4,14,0,9,4,13
90,Guatemala,233,23304,0,2,2001m5,2001,90050,MINUGUA,1,0,,,,,0,31,12,43,0,31,12,43,0,10,4,14,0,9,4,13
90,Guatemala,233,23304,0,2,2001m6,2001,90050,MINUGUA,1,0,,,,,0,28,11,39,0,28,11,39,0,10,4,14,0,9,4,13
90,Guatemala,233,23304,0,2,2001m7,2001,90050,MINUGUA,1,0,,,,,0,24,9,33,0,24,9,34,0,9,4,13,0,9,4,13
90,Guatemala,233,23304,0,2,2001m8,2001,90050,MINUGUA,1,0,,,,,0,21,8,29,0,21,8,30,0,9,3,12,0,9,4,13
90,Guatemala,233,23304,0,2,2001m9,2001,90050,MINUGUA,1,0,,,,,0,18,7,25,0,18,7,26,0,9,3,12,0,9,4,13
90,Guatemala,233,23304,0,2,2001m10,2001,90050,MINUGUA,1,0,,,,,0,15,6,21,0,15,6,21,0,9,4,13,0,9,4,13
90,Guatemala,233,23304,0,2,2001m11,2001,90050,MINUGUA,1,0,,,,,0,12,5,17,0,12,5,17,0,9,4,13,0,9,4,13
90,Guatemala,233,23304,0,2,2001m12,2001,90050,MINUGUA,1,0,0,9,4,13,0,9,4,13,0,9,4,13,0,9,4,13,0,9,4,13
90,Guatemala,233,23304,0,2,2002m1,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,9,4,13,0,10,4,14
90,Guatemala,233,23304,0,2,2002m2,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,9,4,13,0,10,4,14
90,Guatemala,233,23304,0,2,2002m3,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,11,4,15,0,10,4,14
90,Guatemala,233,23304,0,2,2002m4,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,11,4,15,0,10,4,14
90,Guatemala,233,23304,0,2,2002m5,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,10,4,14,0,10,4,14
90,Guatemala,233,23304,0,2,2002m6,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,10,4,14,0,10,4,14
90,Guatemala,233,23304,0,2,2002m7,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,10,4,14,0,10,4,14
90,Guatemala,233,23304,0,2,2002m8,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,10,4,14,0,10,4,14
90,Guatemala,233,23304,0,2,2002m9,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,0,10,4,14,0,10,4,14
90,Guatemala,233,23304,0,2,2002m10,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,,,,,0,10,4,14
90,Guatemala,233,23304,0,2,2002m11,2002,90050,MINUGUA,1,0,,,,,0,9,4,13,0,9,4,13,,,,,0,10,4,14
90,Guatemala,233,23304,0,2,2002m12,2002,90050,MINUGUA,1,0,0,10,4,14,0,10,4,14,0,10,4,14,,,,,0,10,4,14
90,Guatemala,233,23304,0,2,2003m1,2003,90050,MINUGUA,1,0,,,,,0,9,3,12,0,9,3,13,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m2,2003,90050,MINUGUA,1,0,,,,,0,8,3,11,0,8,3,12,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m3,2003,90050,MINUGUA,1,0,,,,,0,8,3,11,0,8,3,11,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m4,2003,90050,MINUGUA,1,0,,,,,0,7,2,9,0,7,2,10,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m5,2003,90050,MINUGUA,1,0,,,,,0,7,2,9,0,7,2,9,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m6,2003,90050,MINUGUA,1,0,,,,,0,6,2,8,0,6,2,8,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m7,2003,90050,MINUGUA,1,0,,,,,0,5,1,6,0,5,1,7,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m8,2003,90050,MINUGUA,1,0,,,,,0,5,1,6,0,5,1,6,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m9,2003,90050,MINUGUA,1,0,,,,,0,4,1,5,0,4,1,5,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m10,2003,90050,MINUGUA,1,0,,,,,0,4,0,4,0,4,0,4,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m11,2003,90050,MINUGUA,1,0,,,,,0,3,0,3,0,3,0,3,,,,,0,3,0,3
90,Guatemala,233,23304,0,2,2003m12,2003,90050,MINUGUA,1,0,0,3,0,3,0,3,0,3,0,3,0,3,,,,,0,3,0,3
666,Israel,234,23402,1,1,2006m1,2006,666032,EUPOL Copps,3,1,,,,,0,0,0,0,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m2,2006,666032,EUPOL Copps,3,1,,,,,0,0,0,0,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m3,2006,666032,EUPOL Copps,3,1,,,,,0,1,0,1,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m4,2006,666032,EUPOL Copps,3,1,,,,,0,2,0,2,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m5,2006,666032,EUPOL Copps,3,1,,,,,0,3,0,3,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m6,2006,666032,EUPOL Copps,3,1,,,,,0,4,0,4,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m7,2006,666032,EUPOL Copps,3,1,,,,,0,4,0,4,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m8,2006,666032,EUPOL Copps,3,1,,,,,0,5,0,5,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m9,2006,666032,EUPOL Copps,3,1,,,,,0,6,0,6,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m10,2006,666032,EUPOL Copps,3,1,,,,,0,7,0,7,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m11,2006,666032,EUPOL Copps,3,1,,,,,0,8,0,8,,,,,,,,,0,9,0,9
666,Israel,234,23402,1,1,2006m12,2006,666032,EUPOL Copps,3,1,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,0,9
666,Israel,234,23402,1,1,2007m1,2007,666032,EUPOL Copps,3,1,,,,,0,9,0,9,0,9,0,9,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m2,2007,666032,EUPOL Copps,3,1,,,,,0,10,0,10,0,10,0,10,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m3,2007,666032,EUPOL Copps,3,1,,,,,0,11,0,11,0,11,0,11,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m4,2007,666032,EUPOL Copps,3,1,,,,,0,12,0,12,0,12,0,12,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m5,2007,666032,EUPOL Copps,3,1,,,,,0,13,0,13,0,13,0,13,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m6,2007,666032,EUPOL Copps,3,1,,,,,0,14,0,14,0,14,0,14,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m7,2007,666032,EUPOL Copps,3,1,,,,,0,14,0,14,0,14,0,14,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m8,2007,666032,EUPOL Copps,3,1,,,,,0,15,0,15,0,15,0,15,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m9,2007,666032,EUPOL Copps,3,1,,,,,0,16,0,16,0,16,0,16,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m10,2007,666032,EUPOL Copps,3,1,,,,,0,17,0,17,0,17,0,17,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m11,2007,666032,EUPOL Copps,3,1,,,,,0,18,0,18,0,18,0,18,,,,,0,19,0,19
666,Israel,234,23402,1,1,2007m12,2007,666032,EUPOL Copps,3,1,0,19,0,19,0,19,0,19,0,19,0,19,,,,,0,19,0,19
666,Israel,234,23402,1,1,2008m1,2008,666032,EUPOL Copps,3,1,,,,,0,19,0,19,0,19,0,19,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m2,2008,666032,EUPOL Copps,3,1,,,,,0,19,0,19,0,19,0,19,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m3,2008,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m4,2008,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m5,2008,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m6,2008,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m7,2008,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m8,2008,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m9,2008,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m10,2008,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m11,2008,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,23,0,23
666,Israel,234,23402,1,1,2008m12,2008,666032,EUPOL Copps,3,1,0,23,0,23,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m1,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m2,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m3,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m4,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m5,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m6,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m7,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m8,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m9,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m10,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m11,2009,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2009m12,2009,666032,EUPOL Copps,3,1,0,23,0,23,0,23,0,23,0,23,0,23,,,,,0,23,0,23
666,Israel,234,23402,1,1,2010m1,2010,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m2,2010,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m3,2010,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m4,2010,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m5,2010,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m6,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m7,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m8,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m9,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m10,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m11,2010,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,25,0,25
666,Israel,234,23402,1,1,2010m12,2010,666032,EUPOL Copps,3,1,0,25,0,25,0,25,0,25,0,25,0,25,,,,,0,25,0,25
666,Israel,234,23402,1,1,2011m1,2011,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m2,2011,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m3,2011,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m4,2011,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m5,2011,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m6,2011,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m7,2011,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m8,2011,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m9,2011,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m10,2011,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m11,2011,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,20,0,20
666,Israel,234,23402,1,1,2011m12,2011,666032,EUPOL Copps,3,1,0,20,0,20,0,20,0,20,0,20,0,20,,,,,0,20,0,20
666,Israel,234,23402,1,1,2012m1,2012,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m2,2012,666032,EUPOL Copps,3,1,,,,,0,21,0,21,0,21,0,21,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m3,2012,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m4,2012,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m5,2012,666032,EUPOL Copps,3,1,,,,,0,23,0,23,0,23,0,23,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m6,2012,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m7,2012,666032,EUPOL Copps,3,1,,,,,0,25,0,25,0,25,0,25,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m8,2012,666032,EUPOL Copps,3,1,,,,,0,26,0,26,0,26,0,26,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m9,2012,666032,EUPOL Copps,3,1,,,,,0,26,0,26,0,26,0,26,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m10,2012,666032,EUPOL Copps,3,1,,,,,0,27,0,27,0,27,0,27,,,,,0,29,0,29
666,Israel,234,23402,1,1,2012m11,2012,666032,EUPOL Copps,3,1,,,,,0,28,0,28,0,28,0,28,,,,,0,29,0,29
666,Israel,234,23402,0,1,2012m12,2012,666032,EUPOL Copps,3,1,0,29,0,29,0,29,0,29,0,29,0,29,,,,,0,29,0,29
666,Israel,234,23402,0,1,2013m1,2013,666032,EUPOL Copps,3,1,,,,,0,28,0,28,0,28,0,28,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m2,2013,666032,EUPOL Copps,3,1,,,,,0,28,0,28,0,28,0,28,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m3,2013,666032,EUPOL Copps,3,1,,,,,0,27,0,27,0,27,0,27,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m4,2013,666032,EUPOL Copps,3,1,,,,,0,27,0,27,0,27,0,27,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m5,2013,666032,EUPOL Copps,3,1,,,,,0,26,0,26,0,26,0,26,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m6,2013,666032,EUPOL Copps,3,1,,,,,0,26,0,26,0,26,0,26,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m7,2013,666032,EUPOL Copps,3,1,,,,,0,26,0,26,0,26,0,26,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m8,2013,666032,EUPOL Copps,3,1,,,,,0,25,0,25,0,25,0,25,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m9,2013,666032,EUPOL Copps,3,1,,,,,0,25,0,25,0,25,0,25,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m10,2013,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m11,2013,666032,EUPOL Copps,3,1,,,,,0,24,0,24,0,24,0,24,,,,,0,24,0,24
666,Israel,234,23402,0,1,2013m12,2013,666032,EUPOL Copps,3,1,0,24,0,24,0,24,0,24,0,24,0,24,,,,,0,24,0,24
666,Israel,234,23402,0,1,2014m1,2014,666032,EUPOL Copps,3,1,,,,,0,22,0,22,0,22,0,22,,,,,0,0,0,0
666,Israel,234,23402,0,1,2014m2,2014,666032,EUPOL Copps,3,1,,,,,0,20,0,20,0,20,0,20,,,,,0,0,0,0
666,Israel,234,23402,0,1,2014m3,2014,666032,EUPOL Copps,3,1,,,,,0,18,0,18,0,18,0,18,,,,,0,0,0,0
666,Israel,234,23402,0,1,2014m4,2014,666032,EUPOL Copps,3,1,,,,,0,16,0,16,0,16,0,16,,,,,0,0,0,0
666,Israel,234,23402,0,1,2014m5,2014,666032,EUPOL Copps,3,1,,,,,0,14,0,14,0,14,0,14,,,,,0,0,0,0
666,Israel,234,23402,0,1,2014m6,2014,666032,EUPOL Copps,3,1,,,,,0,12,0,12,0,12,0,12,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m7,2014,666032,EUPOL Copps,3,1,,,,,0,10,0,10,0,10,0,10,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m8,2014,666032,EUPOL Copps,3,1,,,,,0,8,0,8,0,8,0,8,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m9,2014,666032,EUPOL Copps,3,1,,,,,0,6,0,6,0,6,0,6,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m10,2014,666032,EUPOL Copps,3,1,,,,,0,4,0,4,0,4,0,4,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m11,2014,666032,EUPOL Copps,3,1,,,,,0,2,0,2,0,2,0,2,,,,,0,0,0,0
666,Israel,234,23403,1,1,2014m12,2014,666032,EUPOL Copps,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
